;organization;IPC1_US;IPC2_US;IPC3_US;organization_cleaned;pot_parent;pot_parent_country;IPC1;IPC2;IPC3;pot_parent_cleaned;name_diff_lv;name_diff_osa;name_diff_dl;name_diff_cosine;name_diff_jw;name_diff_jac;match
8033;onset medical;A61B;A61M;A61F;onset;onkyo;JP;H04R;H03F;H04S;onkyo;3;3;3;0,492907447;0,4;0,714285714;NA
2304;cardion;G01S;NA;NA;cardion;cargill;CA;A23G;A01K;A23L;cargill;3;3;3;0,496047369;0,285714286;0,555555556;NA
2187;camco manufacturing;F16L;A47L;B60R;camco;canal;FR;G06F;H04N;H04L;canal;3;3;3;0,428571429;0,4;0,666666667;NA
7649;neuco;G05B;F22B;F23J;neuco;nexon;KR;A63F;G09F;G06F;nexon;3;3;3;0,323876596;0,266666667;0,5;NA
3985;gensia pharmaceuticals;A61K;C07C;A61M;gensia;gea;DE;B23K;NA;NA;gea;3;3;3;0,292893219;0,333333333;0,5;NA
9344;sap;G06F;G06Q;G09B;sap;sanyo chemical;JP;C08G;C08F;G03G;sanyo;3;3;3;0,483602221;0,311111111;0,666666667;NA
3994;gevo;C12N;C07C;C12P;gevo;gea;DE;B23K;NA;NA;gea;2;2;2;0,422649731;0,277777778;0,6;NA
2010;bolder;H01M;F02N;F16B;bolder;bollore;FR;H01M;B29C;B32B;bollore;3;3;3;0,138359563;0,217460317;0,166666667;NA
376;alyn;C22C;B22D;A61L;alyn;allot communications;NA;NA;NA;NA;allot;3;3;3;0,43305329;0,366666667;0,666666667;NA
11685;transdata;G01R;H01Q;H04N;transdata;transnet;ZA;E05D;E05B;B60J;transnet;3;3;3;0,229845954;0,194444444;0,285714286;NA
6037;matrix semiconductor;H01L;G11C;G06F;matrix;marui;JP;B62K;B62J;F04B;marui;3;3;3;0,269703257;0,177777778;0,428571429;NA
7024;microtek laboratories;C09K;B01J;A01N;microtek;microtek;TW;H04N;B60Q;G03B;microtek;0;0;0;0;0;0;1
1507;barra;G06Q;G06F;NA;barra;baidu;CN;G06F;NA;NA;baidu;3;3;3;0,552786405;0,4;0,666666667;NA
923;apiqe;B67D;A23L;A47J;apiqe;apacer;TW;G06F;H05K;G11C;apacer;3;3;3;0,367544468;0,3;0,571428571;NA
5108;leaf healthcare;A61B;G08B;G16H;leaf;leo pharmaceuticals;DK;C07D;NA;NA;leo;2;2;2;0,422649731;0,277777778;0,6;NA
9766;sensor systems;H01Q;G01S;G01P;sensor;sersa;CH;E01B;NA;NA;sersa;3;3;3;0,198216274;0,3;0,5;NA
3447;dyneon;C08L;C07C;C08K;dyneon;dynic;JP;H01L;B41M;B42C;dynic;3;3;3;0,367544468;0,3;0,571428571;NA
4014;gen9;C12N;B01J;C07H;gen9;genset;FR;C07K;A61K;C12Q;genset;3;3;3;0,292893219;0,25;0,5;NA
4840;kapak;B65D;B29C;NA;kapak;kao;JP;A61K;C11D;A61F;kao;3;3;3;0,230199641;0,311111111;0,5;NA
3581;embrex;A01K;A61K;G01N;embrex;embraer;BR;B64D;B64C;G05D;embraer;2;2;2;0,147197135;0,150793651;0,333333333;NA
10934;teamon systems;H04L;G06F;G06Q;teamon;teijin;JP;A61K;C08G;B32B;teijin;3;3;3;0,566987298;0,333333333;0,625;NA
2570;cives;E01H;B62D;E01C;cives;citic;CN;A61B;NA;NA;citic;3;3;3;0,403715206;0,4;0,666666667;NA
1063;arryx;G01N;G02B;A61M;arryx;arcor;DE;B29C;NA;NA;arcor;3;3;3;0,285714286;0,4;0,666666667;NA
5820;magnex;G06K;G11B;G06F;magnex;mando;KR;B60T;B62D;F16F;mando;3;3;3;0,452277442;0,3;0,625;NA
553;alm holding;C11D;E01C;C08L;alm;altia;FI;C12Y;NA;NA;altia;3;3;3;0,345346329;0,311111111;0,6;NA
10717;targus;A45C;G06F;H01R;targus;taro pharmaceuticals;IL;A61K;C07D;A61J;taro;3;3;3;0,387627564;0,25;0,571428571;NA
11664;transform pharmaceuticals;A61K;G01N;B01L;transform;transco;GB;G01B;H04L;G01M;transco;3;3;3;0,202275965;0,158730159;0,333333333;NA
71;ade optical systems;G01N;H01L;G06K;ade;adam equipment;NA;NA;NA;NA;adam;2;2;2;0,292893219;0,277777778;0,5;NA
1893;billco manufacturing;C03B;B08B;E06B;billco;biocon;IN;A61K;C07K;C12P;biocon;3;3;3;0,375;0,222222222;0,333333333;NA
12130;visco;A61B;NA;NA;visco;vinci;FR;G01N;G01H;G01V;vinci;2;2;2;0,323876596;0,266666667;0,5;NA
5987;marquip;B31F;B65H;B26D;marquip;maruho;JP;A61K;C12Q;A61F;maruho;3;3;3;0,3827866;0,253968254;0,555555556;NA
8835;robin systems;G06F;H04L;G06T;robin;rover;GB;B60G;B60K;B60R;rover;3;3;3;0,492907447;0,4;0,714285714;NA
8307;rana therapeutics;A61K;C12N;NA;rana;rad;IL;A23L;NA;NA;rad;2;2;2;0,292893219;0,277777778;0,5;NA
11206;tendon;A61B;NA;NA;tendon;textron;GB;B60S;NA;NA;textron;3;3;3;0,292893219;0,253968254;0,428571429;NA
9888;sinco;E04G;A62B;A47B;sinco;sigfox;FR;H04W;H04B;H04L;sigfox;3;3;3;0,452277442;0,3;0,625;NA
2577;clariant;B01J;C07C;B01D;clariant;clariant;CH;A61K;B01J;C09B;clariant;0;0;0;0;0;0;1
5651;manoa medical;A61B;NA;NA;manoa;magix;DE;G06F;G11B;G10H;magix;3;3;3;0,492907447;0,4;0,714285714;NA
506;alterg;A61H;A61B;A63B;alterg;altana pharma;DE;A61K;C07D;C07K;altana;3;3;3;0,410744349;0,333333333;0,571428571;NA
6073;mattel;A63H;A63F;A47D;mattel;matra;FR;B64G;F42B;G02B;matra;3;3;3;0,331846895;0,3;0,5;NA
2779;control systems;G06T;F23D;H05K;control;coral;GB;G11B;NA;NA;coral;3;3;3;0,254644008;0,20952381;0,428571429;NA
1739;baidu;B60W;G06F;G05D;baidu;baywa;DE;A01G;E02F;NA;baywa;3;3;3;0,492907447;0,4;0,714285714;NA
9403;sap se;G06F;G06Q;H04L;sap;sapal;CH;B26D;B65G;B65D;sapal;2;2;2;0,127128439;0,133333333;0,25;NA
7475;neo;G06F;C25D;E21B;neo;nero;DE;G11B;G06F;H04L;nero;1;1;1;0,133974596;0,083333333;0,25;NA
11517;toshiba;H02M;H02P;H05K;toshiba;toshiba medical systems;JP;A61B;G06T;G01R;toshiba;0;0;0;0;0;0;1
1702;ball;B65D;B21D;H01Q;ball;bayer;DE;C07D;A01N;C08G;bayer;3;3;3;0,634851628;0,366666667;0,666666667;NA
9034;saft america;H01M;H02J;F16J;saft;saic motor;NA;NA;NA;NA;saic;2;2;2;0,5;0,333333333;0,666666667;NA
2448;chase pharmaceuticals;A61K;NA;NA;chase;chemeq;AU;A01N;A61K;C08F;chemeq;3;3;3;0,367544468;0,3;0,571428571;NA
591;alba therapeutics;A61K;C07K;A01N;alba;altran;FR;B65D;NA;NA;altran;3;3;3;0,278312164;0,25;0,666666667;NA
8075;orenco systems;C02F;B01D;E03F;orenco;orient chemical;JP;G03G;C09B;C09D;orient;3;3;3;0,278312164;0,222222222;0,428571429;NA
5447;lionel;A63H;H05K;NA;lionel;lion;MY;A61K;C11D;A61Q;lion;2;2;2;0,116116524;0,111111111;0,2;NA
8459;rani therapeutics;A61K;A61M;A61B;rani;randox laboratories;GB;G01N;C07K;C07D;randox;3;3;3;0,387627564;0,25;0,571428571;NA
6842;melnor;A01G;B05B;F23N;melnor;metro systems;DE;NA;B65G;NA;metro;3;3;3;0,269703257;0,261111111;0,428571429;NA
12121;viiv healthcare;C07D;A61K;A01N;viiv;vinci;FR;G01N;G01H;G01V;vinci;3;3;3;0,198216274;0,366666667;0,5;NA
11573;tocom;H04N;H04L;G08B;tocom;toto;JP;E03D;H01M;A47K;toto;2;2;2;0,198216274;0,216666667;0,5;NA
7184;mitre;G06F;H04L;H01Q;mitre;mitac;TW;G06F;G01C;H01Q;mitac;2;2;2;0,4;0,266666667;0,571428571;NA
9493;seiko communications systems;H04W;G04G;G04B;seiko;seat;ES;B60K;B60R;B60Q;seat;3;3;3;0,552786405;0,366666667;0,714285714;NA
6879;mevion medical systems;H05H;A61N;NA;mevion;metro systems;DE;NA;B65G;NA;metro;3;3;3;0,452277442;0,3;0,625;NA
4522;invoy;A61B;G01N;H04M;invoy;infosys;IN;G06F;G06Q;H04L;infosys;3;3;3;0,403715206;0,20952381;0,428571429;NA
11600;tokai pharmaceuticals;A61K;C07J;NA;tokai;toyo;JP;B01J;C07C;B01D;toyo;3;3;3;0,452277442;0,366666667;0,666666667;NA
10345;sopogy;F24S;F24J;NA;sopogy;sony;JP;H04N;G11B;G06F;sony;3;3;3;0,292893219;0,25;0,5;NA
5862;masco;C23C;F16K;B60R;masco;mandom;JP;A61K;A61Q;G01N;mandom;3;3;3;0,367544468;0,3;0,571428571;NA
2530;cinsay;G06Q;H04N;G06F;cinsay;cipla;IN;A61K;C07D;C07C;cipla;3;3;3;0,452277442;0,3;0,625;NA
7669;nextio;G06F;H04L;NA;nextio;nexon;KR;A63F;G09F;G06F;nexon;3;3;3;0,22848325;0,177777778;0,333333333;NA
6161;medivas;A61K;A61F;C08G;medivas;meda ab;SE;A61K;A01N;C07D;meda ab;3;3;3;0,370059212;0,285714286;0,555555556;NA
1147;arinc;H04B;G08G;H04L;arinc;arvind;IN;D03D;D01G;B06B;arvind;2;2;2;0,269703257;0,177777778;0,428571429;NA
7992;omnova solutions;C08G;B29C;C09D;omnova;omega;CH;G04B;A44C;G04C;omega;3;3;3;0,367544468;0,3;0,571428571;NA
1630;bally manufacturing;G07F;A63F;A63B;bally;base;BE;H04W;NA;NA;base;3;3;3;0,622035527;0,366666667;0,666666667;NA
4487;inova diagnostics;G01N;C07K;A61K;inova;index;JP;G10L;NA;NA;index;3;3;3;0,6;0,4;0,75;NA
12115;vidar systems;H04N;B65H;G01N;vidar;vinci;FR;G01N;G01H;G01V;vinci;3;3;3;0,492907447;0,4;0,714285714;NA
6406;metss;B08B;B32B;B29B;metss;merck;GB;C09K;C07D;H01G;merck;3;3;3;0,661938298;0,4;0,714285714;NA
6014;marconi communications;H04L;H05K;H01R;marconi;marui;JP;B62K;B62J;F04B;marui;3;3;3;0,323876596;0,20952381;0,5;NA
5701;marlow;F25B;H01L;H04L;marlow;mahle;DE;B01D;F02F;F02B;mahle;3;3;3;0,452277442;0,3;0,625;NA
10813;teamon systems;H04L;G06F;G06Q;teamon;tecan;CH;G01N;G01J;B01L;tecan;3;3;3;0,269703257;0,177777778;0,428571429;NA
7752;niiki pharma;A61K;A01N;C07F;niiki;nikon;JP;G03F;G02B;G03B;nikon;3;3;3;0,316236541;0,266666667;0,25;NA
7378;natus medical;A61B;A61N;H04R;natus;nardi spa;IT;A47C;NA;NA;nardi;3;3;3;0,6;0,4;0,75;NA
10955;tecnol medical;A41D;A61F;A61B;tecnol;telkom;ZA;H04L;H04M;G01R;telkom;3;3;3;0,333333333;0,333333333;0,5;NA
4948;komag;G11B;B82Y;B24B;komag;konami;JP;A63F;G07F;G06T;konami;3;3;3;0,269703257;0,261111111;0,428571429;NA
45;actel;H03K;H01L;G11C;actel;actelion pharmaceuticals;CH;C07D;A61K;C07C;actelion;3;3;3;0,209430585;0,125;0,375;NA
7397;nauto;G06K;B60Q;G06Q;nauto;naval;FR;H01Q;B63G;F41F;naval;3;3;3;0,492907447;0,4;0,714285714;NA
4257;heraeus;C23C;C22C;B22F;heraeus;heraeus holding;DE;H01S;G01N;B22F;heraeus;0;0;0;0;0;0;1
8103;ossur;A61F;B29C;A61B;ossur;osram;DE;F21V;H05B;H01J;osram;3;3;3;0,323876596;0,4;0,5;NA
12180;volvo trucks north america;B62D;B60G;B60R;volvo trucks;volvo trucks;SE;B62D;NA;NA;volvo trucks;0;0;0;0;0;0;1
3627;enel x north america;G05F;H02J;G05B;enel x;enea software ab;SE;G06F;NA;NA;enea ab;3;3;3;0,360397851;0,253968254;0,571428571;NA
10142;skytap;G06F;H04L;NA;skytap;sky medical;GB;A61N;H01M;A61F;sky;3;3;3;0,292893219;0,166666667;0,5;NA
1716;barra;G06Q;G06F;NA;barra;bayer;DE;C07D;A01N;C08G;bayer;3;3;3;0,254644008;0,266666667;0,4;NA
5271;linden;G06F;C12Q;C07H;linden;lion;AU;A61K;C11D;A61Q;lion;3;3;3;0,292893219;0,25;0,5;NA
11841;valeant pharmaceuticals north america;A61K;A01P;C07H;valeant;vale;BR;C22B;C08B;G01R;vale;3;3;3;0,166666667;0,142857143;0,333333333;NA
5788;makani;F03D;B65H;B64C;makani;man;DE;C04B;E01D;NA;man;3;3;3;0,183503419;0,166666667;0,4;NA
3128;danco;E03D;E03C;C02F;danco;danone;FR;B65D;NA;NA;danone;3;3;3;0,209430585;0,177777778;0,333333333;NA
7786;nicira;H04L;G06F;G06K;nicira;nipro;JP;A61M;A61B;A61K;nipro;3;3;3;0,367544468;0,3;0,571428571;NA
5249;litl;G06F;H04N;H04L;litl;lion;MY;A61K;C11D;A61Q;lion;2;2;2;0,387627564;0,333333333;0,6;NA
4660;intellon;H04L;H04B;H04J;intellon;intralot;GR;A63F;G07F;G06Q;intralot;3;3;3;0,269703257;0,25;0,375;NA
3998;general;E06B;E01F;G08B;general;geberit;CH;E03D;E03C;F16L;geberit;3;3;3;0,333333333;0,285714286;0,666666667;NA
5403;lincoln diagnostics;A61B;G10D;C03C;lincoln;lion;JP;A61K;C11D;A61Q;lion;3;3;3;0,095465966;0,226190476;0,2;NA
7483;nereus pharmaceuticals;C07D;A61K;C07C;nereus;nero;DE;G11B;G06F;H04L;nero;3;3;3;0,292893219;0,25;0,5;NA
2309;carlisle;E04D;B29C;H01B;carlisle;cargill;CA;A23G;A01K;A23L;cargill;3;3;3;0,156725957;0,186507937;0,375;NA
7225;mirati therapeutics;C07D;A61K;NA;mirati;mitsui;JP;C01B;G01S;A62D;mitsui;3;3;3;0,25;0,222222222;0,571428571;NA
12105;via pharmaceuticals;C07D;A61K;NA;via;vinci;FR;G01N;G01H;G01V;vinci;3;3;3;0,345346329;0,311111111;0,6;NA
3616;enfora;G06F;H04L;G01S;enfora;encana;CA;E21B;C02F;B01D;encana;3;3;3;0,354502776;0,333333333;0,571428571;NA
691;ampt;H02J;H02S;G05F;ampt;ambev;BR;F25D;NA;NA;ambev;3;3;3;0,552786405;0,366666667;0,714285714;NA
5638;magline;B62B;B60P;B66F;magline;magix;DE;G06F;G11B;G10H;magix;3;3;3;0,323876596;0,20952381;0,5;NA
5329;life;C12Q;G01N;C12N;life;lion;MY;A61K;C11D;A61Q;lion;2;2;2;0,5;0,333333333;0,666666667;NA
7069;mitek systems;G06K;G06Q;G07F;mitek;midea;CN;F24F;A47J;F24C;midea;2;2;2;0,4;0,266666667;0,571428571;NA
5832;mardil;A61F;A61B;A61L;mardil;mando;KR;B60T;B62D;F16F;mando;3;3;3;0,452277442;0,3;0,625;NA
82;adt;G08B;G06F;G06Q;adt;adam equipment;NA;NA;NA;NA;adam;2;2;2;0,292893219;0,277777778;0,5;NA
11963;varec;G06Q;B67D;G05B;varec;valmet automotive;NA;NA;NA;NA;valmet;3;3;3;0,452277442;0,3;0,625;NA
4695;iritech;G06K;G06T;H04L;iritech;iriver;KR;G06F;G11B;H04B;iriver;3;3;3;0,262135213;0,253968254;0,571428571;NA
9390;safco;A47C;H01R;H04W;safco;sapal;CH;B26D;B65G;B65D;sapal;3;3;3;0,492907447;0,4;0,714285714;NA
11186;tessera north america;G02B;B29D;H01L;tessera;tetra;DE;A01K;C02F;A23K;tetra;3;3;3;0,316236541;0,20952381;0,2;NA
12044;veritec;G06K;B32B;G06C;veritec;verint systems;IL;G06F;H04L;G06K;verint;3;3;3;0,183503419;0,150793651;0,285714286;NA
1179;aspen;G05B;G06Q;G06F;aspen;ascom;CH;H04L;H04M;G10L;ascom;3;3;3;0,6;0,4;0,75;NA
11491;tolmar therapeutics;A61K;A61J;C08G;tolmar;toray;JP;A61K;B01D;B32B;toray;3;3;3;0,269703257;0,3;0,428571429;NA
3713;ergon;C10G;C08L;B02C;ergon;ergon energy;NA;NA;NA;NA;ergon;0;0;0;0;0;0;1
7296;moderna therapeutics;A61K;C12N;C12P;moderna;modec;JP;B63B;B01D;F25B;modec;3;3;3;0,323876596;0,20952381;0,5;NA
7293;mocon;G01N;G01M;F16K;mocon;modec;JP;B63B;B01D;F25B;modec;3;3;3;0,323876596;0,4;0,5;NA
9998;sibeam;H04L;H04B;H04W;sibeam;sigma;AU;A63F;G07F;B29C;sigma;3;3;3;0,269703257;0,261111111;0,428571429;NA
9432;sage;A61G;A61B;A61M;sage;sasol chemical;ZA;A61K;B01J;C01C;sasol;3;3;3;0,43305329;0,366666667;0,666666667;NA
8487;ram;H04L;F23Q;B23Q;ram;rays;JP;B21H;B24B;B21D;rays;2;2;2;0,422649731;0,277777778;0,6;NA
10726;tacan;G02B;G01D;H03F;tacan;tawkon;IL;H04B;NA;NA;tawkon;3;3;3;0,3827866;0,3;0,571428571;NA
3962;geron;C12N;A61K;C12Q;geron;ge healthcare;GB;A61K;C07B;C07D;ge;3;3;3;0,367544468;0,2;0,6;NA
10356;social communications;H04L;G06F;G06Q;social;soudal;BE;C08J;B01F;C08G;soudal;2;2;2;0,333333333;0,222222222;0,5;NA
11062;tendyne;A61F;A61B;NA;tendyne;tencent;CN;A63F;NA;NA;tencent;3;3;3;0,16375799;0,257142857;0,5;NA
8546;recot;A21C;A23L;A21B;recot;rehau;DE;B29C;E06B;F16L;rehau;3;3;3;0,6;0,4;0,75;NA
178;aerogen;B05B;A61M;A01G;aerogen;aeon motor;NA;NA;NA;NA;aeon;3;3;3;0,166666667;0,273809524;0,333333333;NA
6364;mears;H01L;B82Y;G02B;mears;merck;GB;C09K;C07D;H01G;merck;3;3;3;0,4;0,266666667;0,571428571;NA
2275;camco;E21B;B01D;H01B;camco;capcom;JP;A63F;G06T;A63B;capcom;2;2;2;0,064585653;0,177777778;0,2;NA
9987;sioux;F24H;B08B;B05B;sioux;sigma;JP;A63F;G07F;B29C;sigma;3;3;3;0,6;0,4;0,75;NA
4206;hanson;G01N;A43B;C12Q;hanson;hanson;GB;E21B;NA;NA;hanson;0;0;0;0;0;0;1
3814;folsom;F16H;B60K;F03C;folsom;food service;NA;NA;NA;NA;food;3;3;3;0,278312164;0,25;0,666666667;NA
11742;troux;G06F;G06Q;G06N;troux;trisa holding;CH;A46B;A61C;A46D;trisa;3;3;3;0,6;0,4;0,75;NA
1663;baker;E21B;G08B;B01D;baker;basf;DE;A01N;C07C;C07D;basf;3;3;3;0,552786405;0,366666667;0,714285714;NA
598;alden laboratories;F16F;A41D;A43B;alden;altran;FR;B65D;NA;NA;altran;3;3;3;0,367544468;0,3;0,571428571;NA
512;altr solutions;G06F;H04L;NA;altr;altana pharma;DE;A61K;C07D;C07K;altana;3;3;3;0,278312164;0,25;0,4;NA
10707;tandon;G06F;G11B;H05K;tandon;taro pharmaceuticals;IL;A61K;C07D;A61J;taro;3;3;3;0,469669914;0,25;0,5;NA
8346;radiant;H01L;G11C;H05K;radiant;radwin;IL;H04B;H04W;H04L;radwin;3;3;3;0,183503419;0,150793651;0,285714286;NA
348;allakos;A61K;C07K;NA;allakos;allot communications;NA;NA;NA;NA;allot;3;3;3;0,202275965;0,20952381;0,5;NA
7958;nuvosun;H01L;C23C;B65H;nuvosun;nuvoton;TW;G06F;H01L;H03K;nuvoton;2;2;2;0,181818182;0,19047619;0,333333333;NA
12335;yammer;H04L;G06Q;NA;yammer;yanmar;JP;F02D;F01N;E02F;yanmar;2;2;2;0,25;0,222222222;0,333333333;NA
2955;dahti;A47C;B29C;NA;dahti;dabur pharma;IN;A61K;C07J;C07D;dabur;3;3;3;0,6;0,4;0,75;NA
8997;sage;A61G;A61B;A61M;sage;sagem;FR;H04N;H04M;H04L;sagem;1;1;1;0,105572809;0,066666667;0,2;NA
3741;essilor of america;G02B;B29D;G02C;essilor of;essilor;FR;G02C;G02B;A61B;essilor;3;3;3;0,109129194;0,1;0,25;NA
365;altea;A61B;A61N;A61K;altea;allot communications;NA;NA;NA;NA;allot;3;3;3;0,285714286;0,4;0,4;NA
10266;sonics associates;H04S;H04B;G11B;sonics;sojitz;JP;C08G;A23L;NA;sojitz;3;3;3;0,422649731;0,333333333;0,625;NA
10743;tandem;B07B;B25J;G07F;tandem;taykey;IL;G06Q;G06F;NA;taykey;3;3;3;0,566987298;0,333333333;0,625;NA
1578;babcock;F16C;H01H;B65G;babcock;barco;BE;G06F;H04N;NA;barco;3;3;3;0,190960165;0,20952381;0,333333333;NA
11629;tolo;B32B;F01N;G01C;tolo;toyobo;JP;B32B;B29C;C08J;toyobo;3;3;3;0,175042089;0,25;0,6;NA
6403;metrex;A61L;C11D;G01N;metrex;merck;GB;C09K;C07D;H01G;merck;3;3;3;0,367544468;0,3;0,571428571;NA
12353;zeitera;G06F;G06K;H04N;zeitera;zebra;JP;B43K;C09D;B43M;zebra;3;3;3;0,254644008;0,20952381;0,428571429;NA
5295;life;C12Q;G01N;C12N;life;lion;JP;A61K;C11D;A61Q;lion;2;2;2;0,5;0,333333333;0,666666667;NA
5997;maana;G06F;G06N;NA;maana;marui;JP;B62K;B62J;F04B;marui;3;3;3;0,46064011;0,4;0,666666667;NA
1362;avant medical;A61M;NA;NA;avant;avex;JP;D01C;NA;NA;avex;3;3;3;0,43305329;0,366666667;0,666666667;NA
10885;industrial test systems;G01N;NA;NA;test;tecom;TW;G05B;H04L;H04M;tecom;3;3;3;0,452277442;0,366666667;0,666666667;NA
3692;epic;H01L;D21G;H04R;epic;epcos;DE;H01L;H03H;H01G;epcos;3;3;3;0,329179607;0,216666667;0,5;NA
7525;netseer;G06F;G06Q;NA;netseer;neste;FI;C12M;C07C;C08G;neste;3;3;3;0,056543647;0,161904762;0,2;NA
9076;sadra medical;A61F;B65D;NA;sadra;salts healthcare;GB;A61F;NA;NA;salts;3;3;3;0,428571429;0,4;0,666666667;NA
10373;star manufacturing;A47J;B23P;A47G;star;starhub;SG;H04L;NA;NA;starhub;3;3;3;0,244071054;0,142857143;0,428571429;NA
9302;sarcos;A61M;H02K;G03F;sarcos;santos;AU;E21B;NA;NA;santos;2;2;2;0,25;0,222222222;0,571428571;NA
5467;litepoint;H04B;H04L;H04W;litepoint;lite on;TW;G06F;H04N;H01L;lite on;3;3;3;0,161372131;0,158730159;0,25;NA
8065;orenco systems;C02F;B01D;E03F;orenco;orange;FR;H04L;G06F;H04W;orange;3;3;3;0,278312164;0,333333333;0,428571429;NA
10020;sio2 medical;A61M;A61J;C23C;sio2;sigma;AU;A63F;G07F;B29C;sigma;3;3;3;0,552786405;0,366666667;0,714285714;NA
1848;bet;A63F;G07F;NA;bet;benq;TW;B41J;H04M;G11B;benq;2;2;2;0,422649731;0,277777778;0,6;NA
9133;sap se;G06F;G06Q;H04L;sap;sammy;JP;A63F;G07F;NA;sammy;3;3;3;0,56356422;0,311111111;0,6;NA
7871;nordam;F02K;E04B;E04H;nordam;norton healthcare;GB;A61M;A61K;A61J;norton;3;3;3;0,354502776;0,333333333;0,571428571;NA
5340;linex;H04W;H04B;H04L;linex;lion;MY;A61K;C11D;A61Q;lion;3;3;3;0,329179607;0,216666667;0,5;NA
2546;cinsay;G06Q;H04N;G06F;cinsay;cisc semiconductor;NA;NA;NA;NA;cisc;3;3;3;0,333333333;0,25;0,5;NA
7847;nonin medical;A61B;G06T;G08B;nonin;nordion;CA;C07D;A61K;G01N;nordion;3;3;3;0,181818182;0,20952381;0,4;NA
9559;serex;G01N;C07K;A61B;serex;seca;DE;G01G;E05B;A61H;seca;3;3;3;0,43305329;0,366666667;0,666666667;NA
1486;bae systems;G06F;F42B;H01L;bae;baidu;CN;G06F;NA;NA;baidu;3;3;3;0,483602221;0,311111111;0,666666667;NA
3072;dacor;B63C;F24C;A63B;dacor;daiso;JP;C07D;C07C;C12P;daiso;3;3;3;0,4;0,266666667;0,571428571;NA
10154;sms;G06Q;H04M;B60R;sms;smart;PH;B60R;B60H;B60J;smart;3;3;3;0,4;0,311111111;0,6;NA
7480;nepera;C07D;A61K;A61B;nepera;nero;DE;G11B;G06F;H04L;nero;3;3;3;0,292893219;0,25;0,5;NA
9983;sinco;E04G;A62B;A47B;sinco;sigma;JP;A63F;G07F;B29C;sigma;3;3;3;0,6;0,4;0,75;NA
1363;avaya;H04L;H04M;G06F;avaya;avex;JP;D01C;NA;NA;avex;3;3;3;0,396977311;0,366666667;0,6;NA
4585;ingenix;G06Q;G06F;G16H;ingenix;inpex;JP;C10G;B01J;C01B;inpex;3;3;3;0,190960165;0,20952381;0,333333333;NA
1533;bally;G06T;G07F;G06Q;bally;balay;ES;H05B;D06F;F24C;balay;1;1;1;0,142857143;0,133333333;0;NA
1124;arqule;C07D;A61K;C40B;arqule;aruze;JP;G07F;A63F;G07D;aruze;2;2;2;0,269703257;0,177777778;0,428571429;NA
11097;tenfold;G06F;C05F;C05G;tenfold;tenyo;JP;A63J;A63F;A45C;tenyo;3;3;3;0,323876596;0,20952381;0,5;NA
4086;groundhog;H04W;H04L;G01S;groundhog;grundig;DE;H04N;H04M;H04H;grundig;3;3;3;0,260399738;0,158730159;0,375;NA
52;adalis;B65H;B65D;C09J;adalis;adallom;IL;H04L;NA;NA;adallom;3;3;3;0,253797493;0,253968254;0,571428571;NA
4242;hauck manufacturing;F23D;F23C;F27D;hauck;hatch;CA;B01J;F27D;F27B;hatch;2;2;2;0,323876596;0,266666667;0,5;NA
1820;beta pharma;C07D;A61K;A61B;beta;bene;AT;A47B;E04B;F16B;bene;2;2;2;0,387627564;0,333333333;0,6;NA
12247;wehr;F24F;B30B;B01D;wehr;wenger;CH;B26B;B25F;A45D;wenger;3;3;3;0,292893219;0,25;0,5;NA
3406;dragon systems;G10L;G06F;NA;dragon;dräger medical;DE;A61M;A61B;A61G;drager;2;2;2;0,278312164;0,222222222;0,428571429;NA
12032;verdia;C12N;A01H;C12Y;verdia;verint systems;IL;G06F;H04L;G06K;verint;3;3;3;0,333333333;0,222222222;0,5;NA
6659;meetup;G06Q;H04L;G06F;meetup;metro systems;DE;NA;B65G;NA;metro;3;3;3;0,367544468;0,3;0,571428571;NA
5001;kohler;E03D;E03C;A47K;kohler;kosé;JP;A61K;A45D;B65D;kose;3;3;3;0,387627564;0,25;0,571428571;NA
4483;inogen;A61M;B01D;A61B;inogen;index;JP;G10L;NA;NA;index;3;3;3;0,367544468;0,3;0,571428571;NA
8200;picker;A61B;G01R;G01T;picker;pioneer;JP;G11B;G09G;H04R;pioneer;3;3;3;0,319586183;0,253968254;0,5;NA
2417;centria;B32B;E04F;E04C;centria;certina;CH;G01D;G04B;NA;certina;3;3;3;0;0,150793651;0;NA
10839;telcom semiconductor;H02H;G05D;G05F;telcom;tecan;CH;G01N;G01J;B01L;tecan;3;3;3;0,452277442;0,3;0,625;NA
10870;texaco chemical;C07C;C08G;B01J;texaco;tecan;CH;G01N;G01J;B01L;tecan;3;3;3;0,269703257;0,261111111;0,428571429;NA
4933;kortec;B29C;B32B;NA;kortec;koei;JP;A63F;G06T;NA;koei;3;3;3;0,387627564;0,25;0,571428571;NA
11439;tosco;C10G;C10B;B01D;tosco;tolko;CA;B65D;NA;NA;tolko;2;2;2;0,285714286;0,266666667;0,666666667;NA
3023;daikin america;H01B;C08F;C08J;daikin;daiei chemical;JP;C07C;C08K;C09B;daiei;2;2;2;0,198216274;0,177777778;0,5;NA
5519;loment;H04L;G06Q;H04M;loment;lonmin;GB;C22B;NA;NA;lonmin;3;3;3;0,278312164;0,305555556;0,428571429;NA
5771;marketo;G06Q;G06F;NA;marketo;makita;JP;B25F;B25D;B23D;makita;3;3;3;0,331846895;0,253968254;0,5;NA
